,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,BollingerB_10,Bollinger%b_10
274,2015-04-21,4520.460999999999,4620.058,4619.164000000001,4504.558,4903150.0,97.245,2.15,4526.255999999999,4439.289000000001,4252.334,5248629.3,4739466.63,4251570.79,0.10996897184523266,0.8684569231251319
275,2015-04-22,4637.055,4740.933,4739.814,4632.589,5162138.0,120.65,2.61,4598.116,4483.69,4290.6720000000005,5336748.6,4797003.72,4275387.04,0.12758331521244665,0.9477342081695412
276,2015-04-23,4764.481,4782.044,4740.892,4693.967000000001,4974309.5,1.078,0.02,4643.585,4531.566,4330.696,5486403.0,4854734.78,4334118.09,0.12421211091749361,0.8718874937652505
277,2015-04-24,4682.626,4730.43,4702.641,4618.318,4801529.5,-38.251,-0.81,4664.8859999999995,4567.388,4368.329000000001,5341103.6,4986697.55,4400816.4,0.11663307890638644,0.7538964325330361
278,2015-04-27,4753.871,4810.485,4807.592000000001,4735.31,5130765.5,104.95100000000001,2.23,4722.021,4606.04,4410.123,4994378.5,5065621.05,4507976.64,0.12314613157104438,0.8553353446142538
279,2015-04-28,4811.319,4839.0779999999995,4741.861,4703.567,6086385.5,-65.73100000000001,-1.37,4746.56,4636.407999999999,4442.807,5231025.6,5239827.45,4598147.41,0.11575724989735924,0.6964852413989158
280,2015-04-29,4722.903,4797.927,4774.326,4695.793,3950569.75,32.465,0.69,4753.462,4675.789000000001,4478.964,4988711.95,5162730.28,4577643.08,0.09019952315401866,0.7336359876577545
281,2015-04-30,4788.412,4818.725,4749.8859999999995,4749.485,3997274.5,-24.44,-0.51,4755.2609999999995,4699.423,4510.263,4793304.95,5139853.97,4612750.38,0.07699157951926335,0.6394711648520164
282,2015-05-04,4757.637,4795.915,4787.741,4699.398,3778438.5,37.855,0.8,4772.281,4718.584,4543.411,4588686.75,4964895.18,4632137.06,0.07319503136367396,0.7002374944219262
283,2015-05-05,4785.192,4785.192,4596.837,4572.983,4604196.5,-190.90400000000002,-3.99,4730.13,4726.075,4564.726,4483372.95,4738875.72,4701695.0,0.058285435169046655,0.030829298978049934
284,2015-05-06,4626.231,4700.909000000001,4553.327,4511.7609999999995,3760737.0,-43.51,-0.95,4692.423,4719.492,4579.39,4018243.25,4624634.43,4682050.53,0.06958189333643473,-0.005996251287041169
285,2015-05-07,4520.818,4546.338,4470.089,4467.459,2977592.0,-83.238,-1.83,4631.576,4692.519,4588.105,3823647.7,4406179.83,4601591.78,0.0964294892565204,0.008438537608388747
286,2015-05-08,4515.554,4559.058,4558.404,4445.592000000001,3024079.75,88.315,1.98,4593.28,4674.27,4602.918,3629008.75,4211156.85,4532945.81,0.10185075360392143,0.25662305534719604
287,2015-05-11,4582.090999999999,4690.954000000001,4690.532,4535.149,3738384.25,132.128,2.9,4573.838,4673.059,4620.224,3620997.9,4104842.33,4545769.94,0.1016551092976095,0.5367810841940418
288,2015-05-12,4692.122,4748.004,4747.420999999999,4660.016,3770539.0,56.888999999999996,1.21,4603.955,4667.042,4636.541,3454266.4,3968819.68,4517220.36,0.09646226580674831,0.6785423440449693
289,2015-05-13,4746.713,4758.002,4718.436,4678.845,3707304.25,-28.985,-0.61,4636.976,4664.7,4650.554,3443579.85,3730911.55,4485369.5,0.09522752293838246,0.6209706312595474
290,2015-05-14,4717.955,4735.284000000001,4700.778,4670.168,3377251.5,-17.658,-0.37,4683.1140000000005,4657.345,4666.567,3523511.75,3673579.73,4418155.0,0.09041188383382111,0.603146593635791
291,2015-05-15,4690.755,4690.755,4617.47,4592.05,3284311.75,-83.30799999999999,-1.77,4694.927,4644.103,4671.763,3575558.15,3602283.45,4371068.71,0.08661192840344664,0.4337861799647091
292,2015-05-18,4582.058,4623.383,4575.14,4565.061,2691805.0,-42.33,-0.92,4671.849,4622.843,4670.714,3366242.3,3493620.1,4229257.64,0.0766427651881081,0.36536158608720387
293,2015-05-19,4577.637,4740.005,4731.222,4577.637,3147859.5,156.082,3.41,4668.609,4636.282,4681.179,3241706.4,3347986.4,4043431.06,0.081278971655002,0.7519426250397406
294,2015-05-20,4751.572,4843.1,4754.919,4745.21,3631807.5,23.697,0.5,4675.906,4656.441,4687.965999999999,3226607.05,3335093.45,3979863.94,0.08249709738399841,0.7563574816487635
295,2015-05-21,4768.689,4841.615,4840.976,4746.029,3050545.25,86.057,1.81,4703.945,4693.53,4693.025,3161265.8,3342388.78,3874284.3,0.07439185037187909,0.9222879058033201
296,2015-05-22,4895.925,4951.991,4951.335,4870.598,4558467.0,110.359,2.28,4770.718,4732.823,4703.5470000000005,3416096.85,3495827.5,3853492.18,0.08968324144149602,1.0148064036883528
297,2015-05-25,4949.11,5099.839,5099.495,4949.11,4657366.0,148.16,2.99,4875.589,4773.719,4723.389,3809209.05,3587725.68,3846284.0,0.13019301495700472,1.0241725407359004
298,2015-05-26,5140.798,5199.295,5198.918,5063.146,4879493.5,99.42299999999999,1.95,4969.129,4818.869000000001,4742.956,4155535.85,3698621.13,3833720.4,0.16988713944196437,0.9642309523201091
299,2015-05-27,5216.17,5226.844,5181.434,5126.861,4707987.5,-17.484,-0.34,5054.432,4865.169,4764.934,4370771.85,3798689.45,3764800.5,0.18926274654833136,0.8434697566130517
300,2015-05-28,5174.101,5213.183,4834.0070000000005,4831.329000000001,5718290.5,-347.42699999999996,-6.71,5053.038,4878.492,4767.918,4904320.9,4032793.35,3853186.54,0.1831565051856426,0.45021462529992745
301,2015-05-29,4839.53,4924.303,4840.829000000001,4665.521,4278788.5,6.822,0.14,5030.937,4900.8279999999995,4772.465999999999,4848385.2,4132241.03,3867262.24,0.16713441915270713,0.4267504299158275
302,2015-06-01,4862.755999999999,5079.319,5076.179,4835.774,4175037.5,235.35,4.86,5026.273,4950.931,4786.887,4751919.5,4280564.28,3887092.19,0.14173060536696167,0.6784920435276739
303,2015-06-02,5091.272,5162.556,5161.87,5047.081,4129732.0,85.691,1.69,5018.8640000000005,4993.996,4815.139,4601967.2,4378751.53,3863368.96,0.13472709586290896,0.7495052942441117
304,2015-06-03,5176.597,5186.967000000001,5143.59,5059.495,4142582.75,-18.28,-0.35,5011.295,5032.863,4844.652,4488886.25,4429829.05,3882461.25,0.11987843131881745,0.6835253964895187
305,2015-06-04,5156.012,5194.233,5181.416,4863.465,4827672.5,37.826,0.73,5080.777,5066.907,4880.219,4310762.65,4607541.78,3974965.28,0.11114970319688719,0.703323331924319
306,2015-06-05,5254.905,5288.34,5230.552,5104.178,5459612.0,49.136,0.95,5158.721,5094.829000000001,4913.826,4546927.35,4697656.28,4096741.89,0.11227003386488325,0.7372793723223259
307,2015-06-08,5259.408,5370.609,5353.751,5202.595,6373132.5,123.199,2.35,5214.236,5120.255,4946.987,4986546.35,4869232.93,4228479.3,0.12878617177453494,0.8540946775665609
308,2015-06-09,5379.47,5380.4259999999995,5317.460999999999,5251.2080000000005,5704272.5,-36.29,-0.68,5245.354,5132.109,4975.4890000000005,5301454.45,4951710.83,4325165.97,0.13646178223303038,0.7646614019022041
309,2015-06-10,5254.304,5374.83,5309.111999999999,5209.68,4421657.0,-8.349,-0.16,5278.4580000000005,5144.877,5005.023,5357269.3,4923077.78,4360883.61,0.14269137073002144,0.7237143420677422
310,2015-06-11,5305.141,5329.295,5306.59,5248.1630000000005,3923387.5,-2.522,-0.05,5303.493,5192.135,5035.313,5176412.3,4743587.47,4388190.41,0.11777374497405772,0.6871717533855871
311,2015-06-12,5329.278,5351.648,5335.115,5283.085999999999,4301314.0,28.525,0.54,5324.406,5241.564,5071.196,4944752.7,4745840.03,4439040.53,0.07325460335468567,0.7436433207768984
312,2015-06-15,5354.014,5362.451999999999,5221.167,5207.308,4757457.0,-113.948,-2.14,5297.889,5256.062,5103.497,4621617.6,4804081.97,4542323.13,0.058889985425664274,0.38726306547594874
313,2015-06-16,5165.02,5204.3,5064.82,5015.26,4116756.5,-156.35,-3.0,5247.361,5246.357,5120.177,4304114.4,4802784.43,4590767.97,0.07217520269894592,0.020575497785694348
314,2015-06-17,5072.31,5158.37,5138.83,4949.29,3971241.75,74.01,1.46,5213.304,5245.880999999999,5139.372,4214031.35,4785650.33,4607739.69,0.07262730144201733,0.2190209266815345
315,2015-06-18,5107.69,5121.22,4930.55,4926.43,3643958.25,-208.28,-4.05,5138.096,5220.795,5143.851,4158145.5,4667278.9,4637410.34,0.10549613896661662,-0.026976511951201078
316,2015-06-19,4847.06,4910.45,4637.05,4634.69,3581047.5,-293.5,-5.95,4998.483,5161.445,5128.137,4014092.2,4479422.45,4588539.36,0.17823973681235644,-0.07000991284721622
317,2015-06-23,4641.42,4786.96,4786.09,4455.33,3650879.5,149.04,3.21,4911.468,5104.679,5112.467000000001,3792776.7,4207197.15,4538215.04,0.19331480968088693,0.17715313457752788
318,2015-06-24,4811.59,4883.73,4880.13,4744.31,4346387.0,94.04,1.97,4874.53,5060.945,5096.527,3838702.8,4071408.6,4511559.71,0.192480956270129,0.31438374893345594
319,2015-06-25,4906.24,4919.26,4706.52,4667.22,4461360.0,-173.61,-3.56,4788.068,5000.686,5072.781,3936726.45,4075378.9,4499228.34,0.19979434012704733,0.20557140509237282
320,2015-06-26,4573.87,4650.19,4336.19,4278.68,4466398.0,-370.33,-7.87,4669.196,4903.646,5047.891,4101214.4,4129679.95,4436633.71,0.24551641783645073,0.028661757226427876
321,2015-06-29,4446.84,4451.17,4191.55,4000.93,5256625.0,-144.64,-3.34,4580.096,4789.29,5015.427,4436329.9,4225211.05,4485525.54,0.2791565621659382,0.05291185730506196
322,2015-06-30,4161.07,4475.77,4473.0,4016.01,5270453.0,281.45,6.71,4517.478,4714.473,4985.268,4760244.6,4276510.65,4540296.31,0.2627301358224777,0.30504896980038565
323,2015-07-01,4408.98,4526.13,4253.02,4235.7,4317214.0,-219.98,-4.92,4392.056,4633.293,4939.825,4754410.0,4296556.4,4549670.41,0.27107013041403905,0.1972221775800786
324,2015-07-02,4287.73,4312.19,4108.0,4000.06,4570622.0,-145.02,-3.41,4272.352,4530.21,4888.045999999999,4776262.4,4356494.43,4571072.38,0.2634773835740614,0.14627411745666888
325,2015-07-03,4017.2,4164.63,3885.92,3785.9,4293008.5,-222.08,-5.41,4182.298,4425.747,4823.271,4741584.5,4421399.45,4544339.18,0.2931915364025911,0.08397772031306375
326,2015-07-06,4218.27,4218.27,3998.54,3832.47,6480945.5,112.62,2.9,4143.696,4361.896,4761.67,4986448.6,4711389.25,4595405.85,0.31235889507876863,0.23331219829955852
327,2015-07-07,3877.85,3960.64,3928.0,3743.62,6793850.0,-70.54,-1.76,4034.696,4276.087,4690.383,5291128.0,5025686.3,4616441.72,0.30850229703996646,0.23613434282576037
328,2015-07-08,3651.06,3762.62,3663.04,3612.25,5814671.0,-264.96,-6.75,3916.7,4154.378,4607.662,5590619.4,5172514.7,4621961.65,0.29445242223173773,0.09833941848357605
329,2015-07-09,3621.68,3930.26,3897.63,3537.83,5038706.0,234.59,6.4,3874.6259999999997,4073.489,4537.088,5684236.2,5230249.3,4652814.1,0.23993740861130397,0.32007144700004986
330,2015-07-10,3916.27,4179.11,4106.56,3887.55,5007018.0,208.93,5.36,3918.7540000000004,4050.526,4477.085999999999,5827038.1,5284311.3,4706995.63,0.22426285370328164,0.5616854670594599
331,2015-07-13,4132.23,4278.16,4211.81,4072.43,5020922.0,105.25,2.56,3961.408,4052.552,4420.920999999999,5535033.4,5260741.0,4742976.03,0.2256149453159782,0.6741826109531087
332,2015-07-14,4178.63,4258.51,4112.15,4062.5,4544220.0,-99.66,-2.37,3998.238,4016.467,4365.47,5085107.4,5188117.7,4732314.18,0.17690732014363622,0.634661912073744
333,2015-07-15,4068.88,4114.24,3966.76,3899.51,4219563.5,-145.39,-3.54,4058.982,3987.841,4310.567,4766085.9,5178352.65,4737454.53,0.15764459551992277,0.46646685494663886
334,2015-07-16,3949.64,4067.02,3997.36,3856.32,3305313.5,30.6,0.77,4078.928,3976.777,4253.494000000001,4419407.4,5051821.8,4704158.11,0.15244618471145804,0.5339516492797028
335,2015-07-17,4023.76,4190.19,4151.5,4000.23,3311071.25,154.14,3.86,4087.9159999999997,4003.335,4214.541,4080218.05,4953628.08,4687513.76,0.15691015356131247,0.7358699659975877
336,2015-07-20,4157.06,4221.69,4160.61,4106.39,3526734.75,9.11,0.22,4077.676,4019.542,4190.719,3781380.6,4658207.0,4684798.13,0.1638683087982671,0.7141691764143451
337,2015-07-21,4109.76,4201.48,4166.01,4081.7,3183749.5,5.4,0.13,4088.448,4043.343,4159.715,3509286.5,4297196.95,4661441.63,0.1653577399778254,0.683468973751084
338,2015-07-22,4148.56,4187.43,4157.16,4094.71,3189460.0,-8.85,-0.21,4126.528,4092.755,4123.567,3303265.8,4034675.85,4603595.28,0.1006014209430753,0.656422679807923
339,2015-07-23,4158.93,4262.06,4250.81,4148.82,3544717.5,93.65,2.25,4177.218,4128.073,4100.781,3351146.6,3885277.0,4557763.15,0.0853292062437069,0.8484419451167676
340,2015-07-24,4255.2,4299.65,4176.28,4154.62,3920453.75,-74.53,-1.75,4182.174,4135.045,4092.7859999999996,3473023.1,3776620.58,4530465.94,0.08602037434213047,0.6159269555223315
341,2015-07-27,4097.8,4156.31,3818.73,3817.17,3650545.0,-357.55,-8.56,4113.798,4095.737,4074.145,3497785.15,3639582.88,4450161.94,0.126031023844874,-0.03663774753719738
342,2015-07-28,3690.97,3883.45,3811.09,3627.42,3835272.25,-7.64,-0.2,4042.8140000000003,4065.631,4041.0490000000004,3628089.7,3568688.1,4378402.9,0.15437122248529636,0.09443222199350736
343,2015-07-29,3839.96,3934.0,3930.38,3769.19,2769728.5,119.29,3.13,3997.458,4061.993,4024.917,3544143.4,3423704.6,4301028.63,0.15740592864448136,0.2941558485828373
344,2015-07-30,3915.78,3968.53,3815.41,3802.88,2715486.75,-114.97,-2.92,3910.3779999999997,4043.798,4010.2870000000003,3378297.25,3364721.93,4208271.86,0.17548895183341853,0.17816442508844185
345,2015-07-31,3777.15,3863.62,3816.7,3757.99,2223767.75,1.29,0.03,3838.462,4010.3179999999998,4006.8259999999996,3038960.05,3255991.58,4104809.83,0.18572122585585973,0.24004068939374984
346,2015-08-03,3766.07,3829.24,3829.24,3742.58,2458050.25,12.54,0.33,3840.5640000000003,3977.1809999999996,3998.362,2800461.1,3149123.13,3903665.06,0.1870346935469314,0.3011200411013318
347,2015-08-04,3827.37,3948.45,3948.16,3801.03,2202365.5,118.92,3.11,3867.978,3955.3959999999997,3999.37,2473879.75,3050984.73,3674090.84,0.17570749044012965,0.4895883799219369
348,2015-08-05,3937.62,3962.28,3866.9,3858.66,2004842.75,-81.26,-2.06,3855.282,3926.37,4009.563,2320902.6,2932523.0,3483599.43,0.16299816729062977,0.4070768348351681
349,2015-08-06,3802.93,3888.69,3831.85,3793.24,1472787.0,-35.05,-0.91,3858.57,3884.474,4006.2729999999997,2072362.65,2725329.95,3305303.48,0.11716415748752797,0.38437363751388975
350,2015-08-07,3866.43,3926.65,3906.94,3857.91,1833491.5,75.09,1.96,3876.618,3857.54,3996.292,1994307.4,2516633.73,3146627.15,0.05422653687172828,0.7361590762258818
351,2015-08-10,3947.47,4101.73,4084.36,3932.84,3067805.5,177.42,4.54,3927.6420000000003,3884.103,3989.92,2116258.45,2458359.78,3048971.33,0.0891855426322803,1.0780993866763722
352,2015-08-11,4083.59,4110.13,4066.67,4042.0,3220342.0,-17.69,-0.43,3951.344,3909.6609999999996,3987.6459999999997,2319853.75,2396866.75,2982777.43,0.10172125130407843,0.8947969160569634
353,2015-08-12,4025.67,4078.03,4016.13,4015.35,2551462.0,-50.54,-1.24,3981.19,3918.236,3990.114,2429177.6,2375040.1,2899372.35,0.10714359111622919,0.7331842886197957
354,2015-08-13,4010.01,4075.7,4075.46,3967.82,2428369.75,59.33,1.48,4029.9120000000003,3944.241,3994.0190000000002,2620294.15,2346328.4,2855525.16,0.11032965224062155,0.8015372926669396
355,2015-08-14,4097.92,4113.16,4073.54,4056.73,2533930.0,-1.92,-0.05,4063.232,3969.925,3990.1209999999996,2760381.85,2377344.63,2816668.1,0.10640703506374052,0.7452844332978021
356,2015-08-17,4058.11,4081.77,4077.87,4009.99,2569396.5,4.33,0.11,4061.934,3994.788,3985.9840000000004,2660700.05,2388479.25,2768801.19,0.09791060704151959,0.7124141592037383
357,2015-08-18,4084.31,4103.05,3825.41,3816.55,3198810.75,-252.46,-6.19,4013.6820000000002,3982.513,3968.955,2656393.8,2488123.78,2769554.25,0.11157416114871897,0.14643957618969405
358,2015-08-19,3748.27,3898.74,3886.14,3668.19,2690498.5,60.73,1.59,3987.684,3984.437,3955.403,2684201.1,2556689.35,2744606.18,0.10943446662152878,0.2745661263654222
359,2015-08-20,3848.4,3880.82,3761.45,3761.45,2121679.75,-124.69,-3.21,3924.882,3977.397,3930.935,2622863.1,2621578.63,2673454.29,0.12220453053861945,0.055715741190146786
360,2015-08-21,3714.29,3757.78,3589.54,3578.17,2179864.0,-171.91,-4.57,3828.0820000000003,3945.657,3901.598,2552049.9,2656215.88,2586424.8,0.17503219702437067,-0.015650488016885726
361,2015-08-24,3454.6,3468.15,3275.53,3266.55,2554366.5,-314.01,-8.75,3667.614,3864.7740000000003,3874.4390000000003,2549043.9,2604871.98,2531615.88,0.27441784472420133,-0.0555954969081695
362,2015-08-25,3070.01,3200.11,3042.93,3019.56,2760813.0,-232.6,-7.1,3511.118,3762.4,3836.031,2461444.35,2558919.08,2477892.91,0.3821035127145057,-0.0004569142213552514
363,2015-08-26,3062.57,3192.93,3025.69,2952.01,3082706.25,-17.24,-0.57,3339.028,3663.3559999999998,3790.796,2539885.9,2612043.5,2493541.8,0.4520825073014544,0.11496834732356934
364,2015-08-27,3092.81,3206.72,3205.64,3028.4,2672949.25,179.95,5.95,3227.866,3576.3740000000003,3760.308,2650139.8,2636501.45,2491414.92,0.4576455125326057,0.27348848759974853
365,2015-08-28,3246.24,3353.24,3342.29,3223.62,2994984.25,136.65,4.26,3178.4159999999997,3503.2490000000003,3736.587,2813163.85,2682606.88,2529975.75,0.4273887761482226,0.3924968609336829
366,2015-08-31,3307.4,3368.28,3366.54,3205.54,2802504.0,24.25,0.73,3196.618,3432.116,3713.452,2862791.35,2705917.63,2547198.44,0.3683237169734902,0.448125576949765
367,2015-09-01,3296.53,3370.5,3362.08,3190.58,3524585.25,-4.46,-0.13,3260.448,3385.783,3684.1479999999997,3015545.8,2738495.08,2613309.42,0.3359229324270599,0.4791596723011517
368,2015-09-02,3220.85,3387.02,3365.83,3213.64,3477894.0,3.75,0.11,3328.4759999999997,3333.752,3659.095,3094583.35,2817234.63,2686961.99,0.2684776187288172,0.5358398271644159
369,2015-09-07,3347.29,3422.22,3250.49,3240.24,2042244.25,-115.34,-3.43,3337.446,3282.656,3630.027,2968442.35,2809291.08,2715434.85,0.20248293854535665,0.4516069216916574
370,2015-09-08,3221.79,3340.22,3334.02,3170.81,1545996.25,83.53,2.57,3335.792,3257.1040000000003,3601.38,2678644.75,2745904.3,2701060.09,0.1587800781837204,0.6487267382317415
371,2015-09-09,3344.82,3426.65,3399.31,3330.29,2204674.25,65.29,1.96,3342.3459999999995,3269.482,3567.1279999999997,2559078.8,2710935.08,2657903.53,0.167548570241462,0.7370001876905895
372,2015-09-10,3349.28,3398.32,3357.56,3337.31,1448829.75,-41.75,-1.23,3341.442,3300.945,3531.673,2143927.7,2579736.75,2569327.91,0.1371731114714082,0.625032879670454
373,2015-09-11,3349.88,3383.13,3347.19,3315.48,1085475.12,-10.37,-0.31,3337.7140000000004,3333.095,3498.2259999999997,1665443.92,2380013.64,2496028.57,0.0708464959448382,0.5596896473562042
374,2015-09-14,3367.64,3373.92,3281.13,3187.57,2054572.5,-66.06,-1.97,3343.842,3340.6440000000002,3458.509,1667909.57,2318175.96,2477338.71,0.05242284017464748,0.1601647716487471
375,2015-09-15,3208.74,3240.08,3152.23,3131.98,1435556.38,-128.9,-3.93,3307.4840000000004,3321.638,3412.4440000000004,1645821.6,2162233.17,2422420.03,0.08897896785117776,-0.07318425404135673
376,2015-09-16,3149.16,3345.92,3309.25,3131.37,1597100.0,157.02,4.98,3289.472,3315.909,3374.013,1524306.75,2041692.78,2373805.2,0.08712286553717266,0.4769498232392866
377,2015-09-17,3287.66,3354.91,3237.0,3237.0,1694018.75,-72.25,-2.18,3265.36,3303.401,3344.592,1573344.55,1858636.13,2298565.6,0.08977868431492743,0.27610722077881217
378,2015-09-18,3254.44,3280.88,3251.27,3227.83,1069034.75,14.27,0.44,3246.176,3291.945,3312.849,1570056.48,1617750.2,2217492.41,0.08779280947976514,0.35926048705233293
379,2015-09-21,3222.6,3312.55,3308.25,3211.93,1227886.62,56.98,1.75,3251.6,3297.7209999999995,3290.1890000000003,1404719.3,1536314.44,2172802.76,0.08595690360090041,0.5371443235098741
380,2015-09-22,3312.37,3371.41,3339.03,3303.18,1462219.88,30.78,0.93,3288.96,3298.222,3277.663,1410052.0,1527936.8,2136920.55,0.08631035133852645,0.6433515990776708
381,2015-09-23,3290.07,3315.94,3263.03,3253.33,1231714.38,-76.0,-2.28,3279.716,3284.594,3277.038,1336974.88,1430640.81,2070787.94,0.075667522888418,0.4132362905885053
382,2015-09-24,3278.9,3300.86,3285.0,3255.9,1020112.38,21.97,0.67,3289.316,3277.3379999999997,3289.1420000000003,1202193.6,1387769.08,1983752.91,0.06915660831314412,0.5338054894577845
383,2015-09-25,3272.67,3290.86,3231.95,3201.91,1214192.75,-53.05,-1.61,3285.452,3265.8140000000003,3299.455,1231225.2,1400640.84,1890327.24,0.0642274575916579,0.3385544503303639
384,2015-09-28,3226.61,3246.55,3242.75,3186.51,742194.69,10.8,0.33,3272.3520000000003,3261.9759999999997,3301.31,1134086.82,1269403.06,1793789.51,0.06449768801560907,0.4086172907870054
385,2015-09-29,3197.22,3208.42,3178.85,3159.04,871506.31,-63.9,-1.97,3240.316,3264.638,3293.138,1015944.1,1212998.05,1687615.61,0.057314348342928784,0.04151181061708784
386,2015-09-30,3195.9,3223.91,3202.95,3186.77,785593.5,24.1,0.76,3228.3,3254.008,3284.958,926719.93,1131847.4,1586770.09,0.05849338077990517,0.2317507852116385
387,2015-10-07,3195.9,3223.91,3202.95,3186.77,785593.5,24.1,0.76,3228.3,3254.008,3284.958,926719.93,1131847.4,1586770.09,0.06163667640154393,0.26215879167372835
388,2015-10-08,3324.98,3337.33,3296.48,3294.6,1320817.62,93.53,2.92,3230.5959999999995,3259.9559999999997,3281.678,986860.97,1094527.29,1476581.71,0.06408817615688273,0.698240816170019
389,2015-10-09,3302.36,3352.38,3340.12,3293.97,1243525.0,43.64,1.32,3252.23,3268.841,3280.393,992727.42,1111976.31,1364863.26,0.06942171017569378,0.8616706288879032
390,2015-10-12,3351.14,3486.63,3447.69,3347.25,2214004.75,107.57,3.22,3293.218,3282.785,3290.2529999999997,1287089.44,1210588.13,1373451.28,0.09732893790221685,1.0610343206974393
391,2015-10-13,3422.48,3452.05,3445.04,3413.97,1454337.88,-2.65,-0.08,3346.4559999999997,3293.386,3295.804,1403655.75,1209799.93,1368868.36,0.11791904641097603,0.906718033044281
392,2015-10-14,3431.14,3458.7,3406.11,3403.23,1521739.38,-38.93,-1.13,3387.0879999999997,3307.6940000000004,3296.1440000000002,1550884.93,1238802.43,1334721.62,0.1259549221425685,0.7565552598123371
393,2015-10-15,3403.39,3486.82,3486.82,3402.32,1711583.0,80.71,2.37,3425.156,3327.8759999999997,3302.607,1629038.0,1307949.49,1347859.28,0.1395972725761519,0.8486833063415415
394,2015-10-16,3508.52,3537.54,3534.07,3487.1,2089647.12,47.25,1.35,3463.946,3358.0879999999997,3311.9509999999996,1798262.43,1395494.93,1398067.88,0.1537845518427353,0.8488920368563921
395,2015-10-19,3548.95,3572.99,3534.18,3502.5,2076067.5,0.11,0.0,3481.244,3387.2309999999998,3324.603,1770674.98,1528882.21,1399142.63,0.1465180418400774,0.7910316595234601
396,2015-10-20,3527.88,3577.8,3577.7,3510.44,1790251.12,43.52,1.23,3507.776,3427.116,3345.877,1837857.62,1620756.69,1416877.37,0.13766810311028116,0.8191660554620442
397,2015-10-21,3580.84,3601.24,3473.25,3417.41,2820760.5,-104.45,-2.92,3521.204,3454.1459999999997,3354.077,2097661.85,1824273.39,1478060.39,0.10197082313067571,0.5542385029571072
398,2015-10-22,3453.2,3530.77,3524.53,3442.31,1843055.75,51.28,1.48,3528.7459999999996,3476.9509999999996,3368.453,2123956.4,1876497.2,1485512.24,0.081056930702957,0.6688210452613189
399,2015-10-23,3536.84,3581.84,3571.24,3515.82,1982944.75,46.71,1.32,3536.18,3500.063,3384.452,2102615.92,1950439.18,1531207.74,0.06543474419603669,0.8107816790237337
400,2015-10-26,3614.7,3620.76,3589.26,3561.19,2042488.62,18.02,0.51,3547.196,3514.22,3398.5029999999997,2095900.15,1933287.56,1571937.84,0.06862373393965483,0.8111641350724433
401,2015-10-27,3569.45,3601.05,3592.88,3486.1,1920561.38,3.62,0.1,3550.232,3529.0040000000004,3411.195,2121962.2,1979909.91,1594854.92,0.06751227523746266,0.7681037059306882
402,2015-10-28,3575.8,3598.17,3524.92,3517.21,1709771.0,-67.96,-1.89,3560.566,3540.885,3424.29,1899764.3,1998713.07,1618757.75,0.046777119490950536,0.4036118541551748
403,2015-10-29,3539.98,3561.81,3533.31,3507.97,1270104.5,8.39,0.24,3562.322,3545.534,3436.705,1785174.05,1954565.22,1631257.36,0.04179158325613323,0.4175021059521138
404,2015-10-30,3530.22,3574.47,3534.08,3497.57,1391419.12,0.77,0.02,3554.89,3545.535,3451.812,1666868.92,1884742.42,1640118.67,0.041791183682338806,0.4226912512074539
405,2015-11-02,3489.23,3543.45,3475.96,3474.71,1300025.62,-58.12,-1.65,3532.23,3539.7129999999997,3463.472,1518376.32,1807138.24,1668010.22,0.04871029572131147,0.13024691262132027
406,2015-11-03,3484.72,3501.7,3465.49,3452.62,1014018.75,-10.47,-0.3,3506.752,3528.492,3477.804,1337067.8,1729515.0,1675135.84,0.05280730105572408,0.16187971397955905
407,2015-11-04,3477.16,3628.54,3628.54,3477.16,2054238.62,163.05,4.71,3527.4759999999997,3544.0209999999997,3499.083,1405961.32,1652862.81,1738568.1,0.058375817890508296,0.9085310638251449
408,2015-11-05,3630.78,3781.41,3705.97,3627.3,3980465.75,77.43,2.13,3562.008,3562.165,3519.558,1948033.57,1866603.81,1871550.51,0.08082834767359767,0.9994548714458558
409,2015-11-06,3698.34,3801.71,3793.37,3694.66,2987530.75,87.4,2.36,3613.866,3584.3779999999997,3542.2209999999995,2267255.9,1967062.41,1958750.79,0.11469592536555213,1.0083559011906136
410,2015-11-09,3796.38,3891.77,3840.35,3796.38,3568048.25,46.98,1.24,3686.744,3609.487,3561.853,2720860.42,2119618.37,2026452.97,0.1450859127943558,0.9408426521787908
411,2015-11-10,3806.67,3876.49,3833.24,3798.82,2865196.0,-7.11,-0.18,3760.2940000000003,3633.5229999999997,3581.263,3091095.87,2214081.84,2096995.87,0.16339772753180415,0.8363884749312653
412,2015-11-11,3828.45,3843.11,3833.65,3781.41,2322343.0,0.41,0.01,3801.316,3664.3959999999997,3602.6409999999996,3144716.75,2275339.04,2137026.05,0.1694989810519547,0.7725018462444371
413,2015-11-12,3841.74,3843.9,3795.32,3771.27,2175376.5,-38.33,-1.0,3819.1859999999997,3690.597,3618.065,2783698.9,2365866.24,2160215.73,0.16559546511989437,0.6713550907225665
414,2015-11-13,3756.2,3793.71,3746.24,3727.58,2034898.88,-49.08,-1.29,3809.76,3711.813,3628.6740000000004,2593172.53,2430214.21,2157478.32,0.15416533743706362,0.5601625662916514
