,date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,avg_gain,avg_loss,rs,rsi
217,2015-01-23,3582.0879999999997,3627.8059999999996,3571.732,3548.6259999999997,2801721.75,4.119,0.12,3487.921,3520.8909999999996,3523.4629999999997,3028604.95,2684530.1,3157732.35,35.90222386862378,26.14333105603804,1.3732842150706666,57.8642965031382
218,2015-01-26,3580.118,3611.617,3607.985,3559.3759999999997,2397662.0,36.253,1.01,3538.487,3530.3320000000003,3537.091,2849126.8,2657729.12,3122715.67,35.937301481761395,23.52899795043424,1.527362174856161,60.433055066319774
219,2015-01-27,3614.038,3616.258,3574.9309999999996,3510.0170000000003,2876691.75,-33.054,-0.92,3574.2290000000003,3536.421,3543.546,2828778.7,2758244.34,3074243.2,32.34357133358525,24.481498155390817,1.3211434663145079,56.91778580202147
220,2015-01-28,3547.239,3583.312,3525.323,3512.393,2162202.25,-49.608000000000004,-1.39,3569.5170000000003,3538.711,3547.039,2585362.75,2778452.05,2969845.79,29.109214200226727,26.994148339851733,1.0783527538541566,51.88497245496119
221,2015-01-29,3474.915,3505.5820000000003,3481.798,3453.901,2116188.5,-43.525,-1.24,3552.3540000000003,3526.4790000000003,3548.2509999999997,2470893.25,2752258.55,2911538.27,26.198292780204053,28.64723350586656,0.9145138840313849,47.76741979565572
222,2015-01-30,3496.885,3514.217,3434.39,3431.9359999999997,1964791.62,-47.408,-1.36,3524.885,3506.403,3543.2859999999996,2303507.22,2666056.09,2836810.48,23.578463502183645,30.523310155279905,0.7724740004355345,43.58168301739384
223,2015-02-02,3360.1929999999998,3407.256,3353.96,3347.085,1951837.0,-80.43,-2.34,3474.08,3506.284,3528.907,2214342.22,2531734.51,2708803.28,21.22061715196528,35.51397913975192,0.5975285694813165,37.4033103943375
224,2015-02-03,3388.6020000000003,3441.7090000000003,3437.445,3360.717,1928461.0,83.485,2.49,3446.583,3510.406,3518.7259999999997,2024696.07,2426737.39,2594745.23,27.44705543676875,31.962581225776727,0.8587246206083519,46.1996689066988
225,2015-02-04,3446.1440000000002,3476.817,3401.768,3399.565,1913043.5,-35.677,-1.04,3421.8720000000003,3495.695,3506.625,1974864.32,2280113.54,2530301.79,24.702349893091874,32.33402310319906,0.7639739049561042,43.30981897235693
226,2015-02-05,3487.9509999999996,3487.9509999999996,3366.946,3366.862,2504306.0,-34.821999999999996,-1.02,3398.902,3475.6279999999997,3497.009,2052487.82,2261690.54,2508015.57,22.232114903782687,32.582820792879154,0.6823262800083112,40.55849855742254
227,2015-02-06,3352.33,3374.051,3312.42,3285.935,1926641.88,-54.526,-1.62,3374.508,3449.697,3485.2940000000003,2044857.88,2174182.55,2429356.32,20.00890341340442,34.77713871359124,0.5753464532602489,36.521899806200985
228,2015-02-09,3305.7340000000004,3376.526,3345.921,3298.597,1723538.25,33.501,1.01,3372.9,3423.49,3476.9109999999996,1999198.13,2106770.17,2382249.65,21.35811307206398,31.299424842232117,0.6823803689595475,40.56040961661716
229,2015-02-10,3345.077,3407.18,3406.9429999999998,3339.548,1593090.88,61.022,1.82,3366.8,3406.691,3471.5559999999996,1932124.1,1978410.09,2368327.21,25.32450176485758,28.169482358008906,0.899004867856847,47.3408406199313
230,2015-02-11,3415.9770000000003,3445.655,3434.1240000000003,3412.136,1446137.75,27.180999999999997,0.8,3373.2709999999997,3397.571,3468.1409999999996,1838742.95,1906803.64,2342627.84,25.51015158837182,25.352534122208016,1.006217030037472,50.15494410485978
231,2015-02-12,3435.361,3453.5820000000003,3442.8740000000003,3405.627,1560816.88,8.75,0.26,3388.4559999999997,3393.679,3460.079,1650045.13,1851266.48,2301762.51,23.834136429534638,22.817280709987216,1.044565157981439,51.089844405483205
232,2015-02-13,3458.827,3509.505,3469.828,3452.079,2010899.75,26.954,0.78,3419.938,3397.223,3451.813,1666896.7,1855877.29,2260966.69,24.146122786581174,20.535552638988495,1.1758204520260975,54.04032538306126
233,2015-02-16,3473.289,3504.475,3499.4829999999997,3466.607,1656413.38,29.655,0.85,3450.65,3411.775,3459.03,1653471.73,1826334.93,2179034.72,24.697010507923057,18.481997375089644,1.3362738889472041,57.1967993679615
234,2015-02-17,3511.5440000000003,3536.82,3522.322,3511.093,1653283.12,22.839000000000002,0.65,3473.7259999999997,3420.263,3465.335,1665510.18,1798817.14,2112777.26,24.511209457130754,16.633797637580678,1.4735786734445218,59.572743299590535
235,2015-02-24,3511.5440000000003,3536.82,3522.322,3511.093,1653283.12,22.839000000000002,0.65,3473.7259999999997,3420.263,3465.335,1665510.18,1798817.14,2112777.26,24.343988511417678,14.970417873822608,1.6261395451082077,61.92129234477538
236,2015-02-25,3529.55,3529.55,3478.7290000000003,3463.955,1655393.5,-43.593,-1.24,3482.647,3427.9590000000003,3461.827,1707361.33,1773052.14,2026582.84,21.90958966027591,17.832676086440348,1.2286204019000588,55.12919117372217
237,2015-02-26,3473.7129999999997,3569.33,3566.295,3456.8709999999996,2293284.5,87.566,2.52,3507.3309999999997,3447.8940000000002,3461.761,1853854.85,1751949.99,2006820.26,28.475230694248317,16.049408477796312,1.7742230645847548,63.95387188702218
238,2015-02-27,3565.2329999999997,3594.813,3572.843,3560.455,2227864.5,6.547999999999999,0.18,3527.934,3473.9359999999997,3461.816,1897247.8,1782072.25,1978127.4,26.282507624823484,14.44446763001668,1.819555299511799,64.53341418155026
239,2015-03-02,3603.452,3608.691,3601.265,3566.527,2481761.25,28.421999999999997,0.8,3548.2909999999997,3499.4709999999995,3461.48,2062317.37,1857894.55,1982332.36,26.496456862341137,13.000020867015014,2.0381857178068588,67.08561974539664
240,2015-03-03,3579.315,3579.315,3507.9,3504.2009999999996,2618665.0,-93.365,-2.59,3545.406,3509.566,3458.1290000000004,2255393.75,1960451.96,1969431.03,23.846811176107025,21.03651878031351,1.1335911338345324,53.13066387734842
241,2015-03-04,3514.667,3540.9120000000003,3530.822,3497.172,1996639.75,22.921999999999997,0.65,3555.825,3519.236,3458.4040000000005,2323643.0,2015502.16,1961152.9,23.754330058496322,18.93286690228216,1.2546610178531907,55.647434710510716
242,2015-03-05,3513.2490000000003,3517.083,3496.344,3467.676,2175088.0,-34.478,-0.98,3541.835,3524.583,3459.131,2300003.7,2076929.28,1964097.88,21.37889705264669,20.487380212053946,1.0435154144339163,51.06471950557737
243,2015-03-06,3501.184,3516.243,3478.52,3472.3920000000003,1815180.5,-17.824,-0.51,3522.97,3525.452,3461.3379999999997,2217466.9,2057357.35,1956617.32,19.24100734738202,20.221042190848554,0.9515339103584844,48.75825653389204
244,2015-03-09,3449.696,3546.705,3537.75,3417.486,2339404.0,59.23,1.7,3510.2670000000003,3529.2790000000005,3470.527,2188995.45,2125656.41,1975995.67,23.239906612643814,18.198937971763698,1.2769924623459545,56.08241939590289
245,2015-03-10,3523.64,3551.205,3520.611,3511.985,1942676.62,-17.139,-0.48,3512.809,3529.1079999999997,3474.685,2053797.77,2154595.76,1976706.45,20.915915951379432,18.09294417458733,1.156026114354409,53.61837255392264
246,2015-03-11,3524.575,3568.9159999999997,3524.653,3512.218,1889478.25,4.042,0.12,3511.5759999999996,3533.7,3480.83,2032365.47,2178004.24,1975528.19,19.228524356241486,16.283649757128597,1.1808485593239741,54.146288804666796
247,2015-03-12,3557.6859999999997,3603.341,3592.844,3536.534,2656646.25,68.191,1.94,3530.8759999999997,3536.355,3492.125,2128677.12,2214340.41,1983145.2,24.124771920617338,14.655284781415736,1.64614828578492,62.209222915737975
248,2015-03-13,3604.671,3641.3920000000003,3617.657,3594.742,2468647.75,24.813000000000002,0.69,3558.703,3540.837,3507.386,2259370.57,2238418.74,2010245.49,24.193594728555603,13.189756303274162,1.8342715492438553,64.71756560281648
249,2015-03-16,3641.7729999999997,3705.739,3705.671,3621.119,2754383.0,88.014,2.43,3592.2870000000003,3551.277,3525.3740000000003,2342366.37,2265680.91,2061787.73,30.575635255700043,11.870780672946747,2.5757055157611712,72.03349113644424
250,2015-03-17,3733.961,3762.575,3757.1220000000003,3716.809,3716256.75,51.451,1.39,3639.5890000000004,3576.199,3542.883,2697082.4,2375440.09,2167946.03,32.66317173013004,10.683702605652073,3.0572894937051145,75.35300348788273
251,2015-03-18,3769.086,3846.055,3846.055,3763.848,4151900.0,88.93299999999999,2.37,3703.87,3607.723,3563.4790000000003,3149566.75,2590966.11,2303234.14,38.290154557117035,9.615332345086866,3.9821977216088746,79.92853644361037
252,2015-03-19,3851.2490000000003,3859.1259999999997,3839.739,3809.7059999999997,3915476.25,-6.316,-0.16,3753.2490000000003,3642.062,3583.323,3401332.75,2765004.94,2420967.11,34.46113910140533,9.28539911057818,3.7113255651172024,78.77455110714423
253,2015-03-20,3852.492,3916.863,3892.574,3832.4159999999997,4018175.5,52.835,1.38,3808.232,3683.468,3604.46,3711238.3,2985304.44,2521330.89,36.298525191264794,8.356859199520361,4.343560699616446,81.28588676700578
254,2015-03-23,3923.083,3972.296,3972.0609999999997,3922.21,3911199.25,79.487,2.04,3861.51,3726.8990000000003,3628.0890000000004,3942601.55,3142483.96,2634070.19,40.61737267213831,7.521173279568325,5.400403788392644,84.37598574931265
255,2015-03-24,3980.066,3989.8579999999997,3973.046,3883.782,4685813.0,0.985,0.03,3904.695,3772.1420000000003,3650.625,4136512.8,3416797.6,2785696.68,36.654135404924475,6.769055951611493,5.414955300553885,84.41142684324461
256,2015-03-25,3961.578,3980.716,3940.4120000000003,3913.988,3799688.5,-32.634,-0.82,3923.566,3813.718,3673.7090000000003,4066070.5,3607818.63,2892911.43,32.98872186443203,9.355550356450344,3.5261123726074963,77.90598381842872
257,2015-03-26,3921.745,3991.9970000000003,3949.9990000000003,3892.8779999999997,3467563.25,9.587,0.24,3945.618,3849.434,3692.8940000000002,3976487.9,3688910.33,2951625.37,30.648549677988825,8.41999532080531,3.639972293364353,78.4481471704022
258,2015-03-27,3957.542,3993.032,3971.697,3932.87,2987560.75,21.698,0.55,3961.4429999999998,3884.8379999999997,3712.837,3770364.95,3740801.63,2989610.18,29.753494710189944,7.577995788724779,3.9263012991455946,79.7007949925142
259,2015-03-30,3999.0240000000003,4101.651,4088.178,3999.0240000000003,4282970.0,116.48100000000001,2.93,3984.6659999999997,3923.0879999999997,3737.183,3844719.1,3893660.33,3079670.62,38.426245239170946,6.820196209852301,5.6341847150469455,84.92655777684472
260,2015-03-31,4138.885,4166.018,4051.204,4037.7709999999997,4360656.5,-36.974000000000004,-0.9,4000.298,3952.4959999999996,3764.348,3779687.8,3958100.3,3166770.19,34.58362071525385,9.83557658886707,3.516176240689254,77.85737432055174
261,2015-04-01,4057.5009999999997,4139.499,4123.895,4046.9390000000003,3295128.5,72.691,1.79,4036.995,3980.281,3794.002,3678775.8,3872423.15,3231694.63,38.39435864372847,8.852018929980364,4.337356138461583,81.26413201483993
262,2015-04-02,4149.946,4156.842000000001,4124.776,4068.6490000000003,3390704.75,0.8809999999999999,0.02,4071.95,4008.784,3825.423,3663404.1,3819946.0,3292475.47,34.64302277935562,7.966817036982327,4.348414507141451,81.30287024940282
263,2015-04-03,4104.6720000000005,4170.558,4170.538,4092.383,3213037.75,45.762,1.11,4111.718,4036.5809999999997,3860.0240000000003,3708499.5,3739432.23,3362368.33,35.75492050142006,7.170135333284094,4.986645138404026,83.2961537408481
264,2015-04-07,4213.894,4260.471,4260.044,4197.019,4153626.5,89.506,2.15,4146.090999999999,4065.3790000000004,3896.139,3682630.8,3763674.95,3453079.46,41.13002845127805,6.453121799955684,6.3736637438891215,86.4382207443519
265,2015-04-08,4277.45,4304.78,4295.803,4204.826,4586767.0,35.759,0.84,4195.0109999999995,4097.655,3934.8979999999997,3727852.9,3753770.35,3585283.98,40.592925606150246,5.807809619960116,6.989369187764287,87.48336725343098
266,2015-04-09,4316.958,4332.166,4262.138,4212.611,4396999.0,-33.665,-0.78,4222.66,4129.827,3971.7729999999997,3948227.0,3813501.4,3710660.01,36.53363304553522,8.593528657964104,4.251295887828041,80.95708142597914
267,2015-04-10,4249.383,4351.687,4344.416,4231.196,3481901.75,82.27799999999999,1.93,4266.588,4169.269,4009.3509999999997,3966466.4,3814935.25,3751922.79,41.10806974098169,7.734175792167693,5.315119651483917,84.16498728151538
268,2015-04-13,4394.0470000000005,4432.024,4421.073,4361.589,4341530.5,76.657,1.76,4316.695,4214.207,4049.522,4192164.95,3950332.23,3845566.93,44.662962766883524,6.960758212950924,6.416393358382324,86.51635705285565
269,2015-04-14,4432.126,4474.353,4438.184,4385.907999999999,4344321.5,17.111,0.39,4352.323,4249.207,4086.1479999999997,4230303.95,3956467.38,3925063.85,41.90776649019517,6.264682391655831,6.689527715884483,86.99530014133026
270,2015-04-15,4439.314,4475.997,4380.513,4379.609,4721541.5,-57.67100000000001,-1.3,4369.265,4282.138,4117.317,4257258.85,3992555.88,3975328.09,37.71698984117565,11.405314152490249,3.3069663261261844,76.78180128936764
271,2015-04-16,4355.491,4513.765,4513.545999999999,4335.63,4226037.5,133.033,3.04,4419.545999999999,4321.103,4150.692,4223066.55,4085646.78,3979034.96,47.24859085705808,10.264782737241223,4.602980118189689,82.15235501633195
272,2015-04-17,4578.679,4630.27,4596.1359999999995,4553.904,5528026.5,82.59,1.83,4469.89,4368.2390000000005,4188.512,4632291.5,4299378.95,4059662.48,50.78273177135228,9.2383044635171,5.496975334802818,84.60822231164666
273,2015-04-20,4615.034000000001,4671.168,4521.919,4492.6,6864391.0,-74.217,-1.61,4490.06,4403.377,4219.979,5136863.6,4664514.28,4201973.25,45.70445859421706,15.736174017165387,2.9044200035130245,74.38800131388928
274,2015-04-21,4520.460999999999,4620.058,4619.164000000001,4504.558,4903150.0,97.245,2.15,4526.255999999999,4439.289000000001,4252.334,5248629.3,4739466.63,4251570.79,50.858512734795355,14.16255661544885,3.5910545048990445,78.21851169632347
275,2015-04-22,4637.055,4740.933,4739.814,4632.589,5162138.0,120.65,2.61,4598.116,4483.69,4290.6720000000005,5336748.6,4797003.72,4275387.04,57.83766146131582,12.746300953903965,4.537603628729728,81.94164719894569
276,2015-04-23,4764.481,4782.044,4740.892,4693.967000000001,4974309.5,1.078,0.02,4643.585,4531.566,4330.696,5486403.0,4854734.78,4334118.09,52.16169531518424,11.47167085851357,4.547000690529143,81.97223948957887
277,2015-04-24,4682.626,4730.43,4702.641,4618.318,4801529.5,-38.251,-0.81,4664.8859999999995,4567.388,4368.329000000001,5341103.6,4986697.55,4400816.4,46.945525783665815,14.149603772662212,3.3177979071305916,76.84004621085766
278,2015-04-27,4753.871,4810.485,4807.592000000001,4735.31,5130765.5,104.95100000000001,2.23,4722.021,4606.04,4410.123,4994378.5,5065621.05,4507976.64,52.746073205299226,12.734643395395992,4.14193562925906,80.55207081337778
279,2015-04-28,4811.319,4839.0779999999995,4741.861,4703.567,6086385.5,-65.73100000000001,-1.37,4746.56,4636.407999999999,4442.807,5231025.6,5239827.45,4598147.41,47.4714658847693,18.034279055856395,2.632290746845994,72.46916423559088
280,2015-04-29,4722.903,4797.927,4774.326,4695.793,3950569.75,32.465,0.69,4753.462,4675.789000000001,4478.964,4988711.95,5162730.28,4577643.08,45.97081929629237,16.230851150270755,2.8323110643230502,73.9060847823781
281,2015-04-30,4788.412,4818.725,4749.8859999999995,4749.485,3997274.5,-24.44,-0.51,4755.2609999999995,4699.423,4510.263,4793304.95,5139853.97,4612750.38,41.37373736666313,17.05176603524368,2.4263608403463457,70.81451584944809
282,2015-05-04,4757.637,4795.915,4787.741,4699.398,3778438.5,37.855,0.8,4772.281,4718.584,4543.411,4588686.75,4964895.18,4632137.06,41.021863629996815,15.346589431719313,2.6730280244032727,72.77450666436279
283,2015-05-05,4785.192,4785.192,4596.837,4572.983,4604196.5,-190.90400000000002,-3.99,4730.13,4726.075,4564.726,4483372.95,4738875.72,4701695.0,36.919677266997134,32.902330488547385,1.12209915585913,52.876848509222896
284,2015-05-06,4626.231,4700.909000000001,4553.327,4511.7609999999995,3760737.0,-43.51,-0.95,4692.423,4719.492,4579.39,4018243.25,4624634.43,4682050.53,33.227709540297425,33.963097439692646,0.9783474431123066,49.452761521666034
285,2015-05-07,4520.818,4546.338,4470.089,4467.459,2977592.0,-83.238,-1.83,4631.576,4692.519,4588.105,3823647.7,4406179.83,4601591.78,29.904938586267683,38.89058769572338,0.7689505445441286,43.46930709373183
286,2015-05-08,4515.554,4559.058,4558.404,4445.592000000001,3024079.75,88.315,1.98,4593.28,4674.27,4602.918,3629008.75,4211156.85,4532945.81,35.74594472764092,35.001528926151046,1.021268093832715,50.52610769193874
287,2015-05-11,4582.090999999999,4690.954000000001,4690.532,4535.149,3738384.25,132.128,2.9,4573.838,4673.059,4620.224,3620997.9,4104842.33,4545769.94,45.38415025487682,31.50137603353594,1.4407037396258966,59.02821043928597
288,2015-05-12,4692.122,4748.004,4747.420999999999,4660.016,3770539.0,56.888999999999996,1.21,4603.955,4667.042,4636.541,3454266.4,3968819.68,4517220.36,46.53463522938914,28.35123843018235,1.641361640832204,62.14073890749266
289,2015-05-13,4746.713,4758.002,4718.436,4678.845,3707304.25,-28.985,-0.61,4636.976,4664.7,4650.554,3443579.85,3730911.55,4485369.5,41.881171706450225,28.414614587164113,1.4739306626164632,59.57849526217577
290,2015-05-14,4717.955,4735.284000000001,4700.778,4670.168,3377251.5,-17.658,-0.37,4683.1140000000005,4657.345,4666.567,3523511.75,3673579.73,4418155.0,37.6930545358052,27.338953128447702,1.3787307201819474,57.960773301674486
291,2015-05-15,4690.755,4690.755,4617.47,4592.05,3284311.75,-83.30799999999999,-1.77,4694.927,4644.103,4671.763,3575558.15,3602283.45,4371068.71,33.92374908222469,32.93585781560294,1.0299943991789322,50.73878034321336
292,2015-05-18,4582.058,4623.383,4575.14,4565.061,2691805.0,-42.33,-0.92,4671.849,4622.843,4670.714,3366242.3,3493620.1,4229257.64,30.531374174002217,33.875272034042645,0.9012879407527706,47.40407391401887
293,2015-05-19,4577.637,4740.005,4731.222,4577.637,3147859.5,156.082,3.41,4668.609,4636.282,4681.179,3241706.4,3347986.4,4043431.06,43.086436756602,30.487744830638384,1.4132379090664218,58.56189743070723
294,2015-05-20,4751.572,4843.1,4754.919,4745.21,3631807.5,23.697,0.5,4675.906,4656.441,4687.965999999999,3226607.05,3335093.45,3979863.94,41.1474930809418,27.438970347574546,1.4996004791622588,59.99360664488471
295,2015-05-21,4768.689,4841.615,4840.976,4746.029,3050545.25,86.057,1.81,4703.945,4693.53,4693.025,3161265.8,3342388.78,3874284.3,45.63844377284762,24.695073312817094,1.848078893904746,64.88861308792644
296,2015-05-22,4895.925,4951.991,4951.335,4870.598,4558467.0,110.359,2.28,4770.718,4732.823,4703.5470000000005,3416096.85,3495827.5,3853492.18,52.11049939556286,22.225565981535386,2.344619679825268,70.1012343486467
297,2015-05-25,4949.11,5099.839,5099.495,4949.11,4657366.0,148.16,2.99,4875.589,4773.719,4723.389,3809209.05,3587725.68,3846284.0,61.71544945600657,20.003009383381848,3.0853082290347116,75.52204279488888
298,2015-05-26,5140.798,5199.295,5198.918,5063.146,4879493.5,99.42299999999999,1.95,4969.129,4818.869000000001,4742.956,4155535.85,3698621.13,3833720.4,65.48620451040591,18.002708445043663,3.6375751298930226,78.43700701355392
299,2015-05-27,5216.17,5226.844,5181.434,5126.861,4707987.5,-17.484,-0.34,5054.432,4865.169,4764.934,4370771.85,3798689.45,3764800.5,58.93758405936533,17.950837600539295,3.2832776592884265,76.65339304279125
300,2015-05-28,5174.101,5213.183,4834.0070000000005,4831.329000000001,5718290.5,-347.42699999999996,-6.71,5053.038,4878.492,4767.918,4904320.9,4032793.35,3853186.54,53.04382565342879,50.89845384048537,1.0421500389710652,51.03200152208949
301,2015-05-29,4839.53,4924.303,4840.829000000001,4665.521,4278788.5,6.822,0.14,5030.937,4900.8279999999995,4772.465999999999,4848385.2,4132241.03,3867262.24,48.42164308808591,45.80860845643683,1.0570424363388822,51.38651578915422
302,2015-06-01,4862.755999999999,5079.319,5076.179,4835.774,4175037.5,235.35,4.86,5026.273,4950.931,4786.887,4751919.5,4280564.28,3887092.19,67.11447877927732,41.227747610793145,1.6278958388138383,61.94674137269561
303,2015-06-02,5091.272,5162.556,5161.87,5047.081,4129732.0,85.691,1.69,5018.8640000000005,4993.996,4815.139,4601967.2,4378751.53,3863368.96,68.97213090134959,37.10497284971383,1.8588379293715485,65.02075232296124
304,2015-06-03,5176.597,5186.967000000001,5143.59,5059.495,4142582.75,-18.28,-0.35,5011.295,5032.863,4844.652,4488886.25,4429829.05,3882461.25,62.07491781121463,35.222475564742446,1.7623666938774563,63.79915808366744
305,2015-06-04,5156.012,5194.233,5181.416,4863.465,4827672.5,37.826,0.73,5080.777,5066.907,4880.219,4310762.65,4607541.78,3974965.28,59.65002603009317,31.700228008268205,1.881690756752127,65.29815013436514
306,2015-06-05,5254.905,5288.34,5230.552,5104.178,5459612.0,49.136,0.95,5158.721,5094.829000000001,4913.826,4546927.35,4697656.28,4096741.89,58.59862342708385,28.530205207441384,2.0539152452993883,67.25514889323767
307,2015-06-08,5259.408,5370.609,5353.751,5202.595,6373132.5,123.199,2.35,5214.236,5120.255,4946.987,4986546.35,4869232.93,4228479.3,65.05866108437546,25.677184686697245,2.533714730730618,71.70116785875231
308,2015-06-09,5379.47,5380.4259999999995,5317.460999999999,5251.2080000000005,5704272.5,-36.29,-0.68,5245.354,5132.109,4975.4890000000005,5301454.45,4951710.83,4325165.97,58.552794975937914,26.73846621802752,2.189833721145181,68.65040351880818
309,2015-06-10,5254.304,5374.83,5309.111999999999,5209.68,4421657.0,-8.349,-0.16,5278.4580000000005,5144.877,5005.023,5357269.3,4923077.78,4360883.61,52.69751547834412,24.899519596224767,2.11640691599263,67.9117641900919
310,2015-06-11,5305.141,5329.295,5306.59,5248.1630000000005,3923387.5,-2.522,-0.05,5303.493,5192.135,5035.313,5176412.3,4743587.47,4388190.41,47.42776393050971,22.66176763660229,2.092853686042852,67.66740035221488
311,2015-06-12,5329.278,5351.648,5335.115,5283.085999999999,4301314.0,28.525,0.54,5324.406,5241.564,5071.196,4944752.7,4745840.03,4439040.53,45.537487537458745,20.39559087294206,2.232712345582071,69.06622386719214
312,2015-06-15,5354.014,5362.451999999999,5221.167,5207.308,4757457.0,-113.948,-2.14,5297.889,5256.062,5103.497,4621617.6,4804081.97,4542323.13,40.983738783712866,29.750831785647854,1.3775661493768352,57.940181800531526
313,2015-06-16,5165.02,5204.3,5064.82,5015.26,4116756.5,-156.35,-3.0,5247.361,5246.357,5120.177,4304114.4,4802784.43,4590767.97,36.885364905341575,42.410748607083065,0.8697173739390517,46.51598076059823
314,2015-06-17,5072.31,5158.37,5138.83,4949.29,3971241.75,74.01,1.46,5213.304,5245.880999999999,5139.372,4214031.35,4785650.33,4607739.69,40.59782841480742,38.169673746374755,1.0636147608849624,51.54134294081328
315,2015-06-18,5107.69,5121.22,4930.55,4926.43,3643958.25,-208.28,-4.05,5138.096,5220.795,5143.851,4158145.5,4667278.9,4637410.34,36.53804557332667,55.18070637173728,0.6621525525095653,39.83705054688443
316,2015-06-19,4847.06,4910.45,4637.05,4634.69,3581047.5,-293.5,-5.95,4998.483,5161.445,5128.137,4014092.2,4479422.45,4588539.36,32.884241015994,79.01263573456356,0.41618964751999793,29.3879882718265
317,2015-06-23,4641.42,4786.96,4786.09,4455.33,3650879.5,149.04,3.21,4911.468,5104.679,5112.467000000001,3792776.7,4207197.15,4538215.04,44.4998169143946,71.1113721611072,0.6257763781238467,38.490925722884185
318,2015-06-24,4811.59,4883.73,4880.13,4744.31,4346387.0,94.04,1.97,4874.53,5060.945,5096.527,3838702.8,4071408.6,4511559.71,49.45383522295514,64.00023494499648,0.7727133387159766,43.5893001897122
319,2015-06-25,4906.24,4919.26,4706.52,4667.22,4461360.0,-173.61,-3.56,4788.068,5000.686,5072.781,3936726.45,4075378.9,4499228.34,44.50845170065963,74.96121145049683,0.5937531002957748,37.25502401755854
320,2015-06-26,4573.87,4650.19,4336.19,4278.68,4466398.0,-370.33,-7.87,4669.196,4903.646,5047.891,4101214.4,4129679.95,4436633.71,40.05760653059367,104.49809030544716,0.38333338354323576,27.710845997323887
321,2015-06-29,4446.84,4451.17,4191.55,4000.93,5256625.0,-144.64,-3.34,4580.096,4789.29,5015.427,4436329.9,4225211.05,4485525.54,36.0518458775343,108.51228127490245,0.33223747076334526,24.93830702517171
322,2015-06-30,4161.07,4475.77,4473.0,4016.01,5270453.0,281.45,6.71,4517.478,4714.473,4985.268,4760244.6,4276510.65,4540296.31,60.59166128978086,97.6610531474122,0.6204280963294773,38.2879127889009
323,2015-07-01,4408.98,4526.13,4253.02,4235.7,4317214.0,-219.98,-4.92,4392.056,4633.293,4939.825,4754410.0,4296556.4,4549670.41,54.532495160802775,109.89294783267098,0.4962328906112969,33.165484713316076
324,2015-07-02,4287.73,4312.19,4108.0,4000.06,4570622.0,-145.02,-3.41,4272.352,4530.21,4888.045999999999,4776262.4,4356494.43,4571072.38,49.0792456447225,113.4056530494039,0.43277600653065923,30.20541972772061
325,2015-07-03,4017.2,4164.63,3885.92,3785.9,4293008.5,-222.08,-5.41,4182.298,4425.747,4823.271,4741584.5,4421399.45,4544339.18,44.17132108025025,124.27308774446351,0.3554375438958877,26.223085342188895
326,2015-07-06,4218.27,4218.27,3998.54,3832.47,6480945.5,112.62,2.9,4143.696,4361.896,4761.67,4986448.6,4711389.25,4595405.85,51.01618897222523,111.84577897001716,0.4561297658439242,31.32480198834247
327,2015-07-07,3877.85,3960.64,3928.0,3743.62,6793850.0,-70.54,-1.76,4034.696,4276.087,4690.383,5291128.0,5025686.3,4616441.72,45.91457007500271,107.71520107301544,0.4262589645437251,29.886505546353547
328,2015-07-08,3651.06,3762.62,3663.04,3612.25,5814671.0,-264.96,-6.75,3916.7,4154.378,4607.662,5590619.4,5172514.7,4621961.65,41.32311306750243,123.43968096571389,0.3347636087862231,25.080366784245996
329,2015-07-09,3621.68,3930.26,3897.63,3537.83,5038706.0,234.59,6.4,3874.6259999999997,4073.489,4537.088,5684236.2,5230249.3,4652814.1,60.64980176075219,111.09571286914249,0.545923872257703,35.31376169645554
330,2015-07-10,3916.27,4179.11,4106.56,3887.55,5007018.0,208.93,5.36,3918.7540000000004,4050.526,4477.085999999999,5827038.1,5284311.3,4706995.63,75.47782158467696,99.98614158222824,0.7548828306631301,43.01613859757675
331,2015-07-13,4132.23,4278.16,4211.81,4072.43,5020922.0,105.25,2.56,3961.408,4052.552,4420.920999999999,5535033.4,5260741.0,4742976.03,78.45503942620925,89.98752742400542,0.871843484003543,46.5767299164791
332,2015-07-14,4178.63,4258.51,4112.15,4062.5,4544220.0,-99.66,-2.37,3998.238,4016.467,4365.47,5085107.4,5188117.7,4732314.18,70.60953548358833,90.95477468160487,0.7763147754558589,43.70367156669244
333,2015-07-15,4068.88,4114.24,3966.76,3899.51,4219563.5,-145.39,-3.54,4058.982,3987.841,4310.567,4766085.9,5178352.65,4737454.53,63.54858193522951,96.3982972134444,0.6592292993985227,39.73105463105648
334,2015-07-16,3949.64,4067.02,3997.36,3856.32,3305313.5,30.6,0.77,4078.928,3976.777,4253.494000000001,4419407.4,5051821.8,4704158.11,60.253723741706565,86.75846749209995,0.694499631948814,40.985528639512445
335,2015-07-17,4023.76,4190.19,4151.5,4000.23,3311071.25,154.14,3.86,4087.9159999999997,4003.335,4214.541,4080218.05,4953628.08,4687513.76,69.64235136753591,78.08262074288996,0.8919059158740826,47.143248952842974
336,2015-07-20,4157.06,4221.69,4160.61,4106.39,3526734.75,9.11,0.22,4077.676,4019.542,4190.719,3781380.6,4658207.0,4684798.13,63.58911623078232,70.27435866860097,0.9048693924145954,47.50296246125258
